treatment,sales,past_sales,female
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,3.38,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,3.76,0,0
0,0,0,0
0,0,0,0
1,8.35,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,6.51,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,1.82,8.29,0
0,3.9,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,3.25,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,6,0
0,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,8.53,0,0
1,0,3.97,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,0,3.5,1
1,7.97,0,1
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,8.91,0,0
1,0,0,0
0,0,0,1
1,17.66,0,0
1,0,0,0
1,3.43,3.56,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,4.82,0
1,0,2.59,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,10.88,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,8.95,0
1,0,0,0
1,5.97,0,0
0,0,0,0
0,0,5.71,1
1,0,0,0
0,10.18,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,13.68,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,2.78,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,4.87,0
0,0,0,1
1,5.25,0,0
1,0,6.45,0
0,3.91,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,2.62,0,0
1,0,0,0
0,4.59,0,0
1,5.26,4.96,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,3.12,0
0,5.37,0,0
1,0,2.61,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,7.85,0
1,0,0,0
1,0,0,0
0,0,5.53,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
1,0,5.01,1
0,5.11,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,5.34,0,1
1,1.63,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,7.42,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,10.37,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,5.64,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,32.35,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,7.15,2.72,0
0,0,0,1
1,0,2.18,0
0,0,0,0
0,0,0,1
1,4.5,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
0,10.53,2.65,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,3.36,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
1,9.44,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,5.63,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,4.72,0,1
1,0,0,0
1,0,0,1
0,0,3.24,1
1,3.38,0,1
1,10.03,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,4.93,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
1,6.97,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,16.56,0,0
1,0,0,0
0,0,4.79,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
0,9.02,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,9.93,0
0,0,0,0
0,0,0,0
1,0,0,1
1,0,3.41,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,13.96,3.55,0
0,0,0,0
1,0,0,1
0,4.07,0,0
1,0,0,0
0,0,0,0
1,0,4.72,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,8.11,0,1
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,7.37,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,2.82,0
1,0,0,1
1,8.91,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,14.03,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,3.4,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,7.84,3.02,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,8.45,0,1
0,0,0,1
1,0,0,1
1,11.22,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,5.01,0,0
0,0,0,1
1,8.39,0,0
0,14.55,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,5.67,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,2.42,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,7.11,0,0
0,0,0,1
0,0,4.16,0
1,0,0,1
1,0,0,1
1,0,1.24,0
1,8.7,0,0
0,0,0,0
1,0,4.41,0
1,0,0,1
1,3.48,0,1
0,0,0,0
1,0,1.62,0
0,0,4.66,0
0,0,0,0
0,0,0,0
1,0,4.67,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,4.6,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,6.78,0,0
0,6.91,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,4.19,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,5.72,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,11.94,0,0
0,0,3.89,1
0,0,0,0
0,0,0,0
1,0,0,1
0,6.43,0,0
1,0,2.42,0
0,4.26,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,7.73,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
0,7.62,8.65,0
0,0,0,1
0,0,0,1
1,4.95,0,1
0,0,0,1
0,7.64,3.66,0
1,0,0,0
0,5.93,0,0
1,0,8.22,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,9.74,0,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,6.22,0,0
0,19.11,0,1
1,0,9.12,1
1,0,4.17,1
0,0,0,1
1,0,0,0
0,0,0,1
0,0,2.77,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,6.43,0
1,0,0,1
0,7.08,0,0
0,0,0,1
0,0,0,0
1,0,2.51,0
1,0,8.22,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,3.54,0,0
1,0,0,0
1,0,0,0
1,5.53,0,1
0,4.88,0,0
0,0,6.09,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,7.26,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,7.15,1
0,0,0,1
1,8.94,0,0
0,0,0,1
1,0,4.7,0
1,0,0,0
0,0,0,0
1,4.67,0,0
0,0,0,1
1,0,0,0
1,0,7.51,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,6.75,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
0,18.12,0,0
1,0,0,1
0,9.44,5.28,0
0,0,8.39,1
0,0,0,1
0,0,3.33,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,3.74,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,6.56,0
1,3.54,0,0
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,5.42,0,0
0,7.56,0,0
1,0,0,0
0,0,0,0
1,8.92,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,5.25,4.57,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,7.8,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,5.54,0
0,0,0,0
0,0,5.38,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,4.82,0
0,0,0,0
0,4.28,0,1
1,0,0,0
1,0,0,0
1,8.92,0,0
0,0,0,0
1,0,0,1
1,0,3.2,0
1,0,0,1
0,16.23,0,0
1,0,0,1
0,0,0,1
1,5.13,2.47,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
0,2.75,0,1
1,0,0,0
0,0,0,1
0,10.02,0,1
0,6.51,7.36,1
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,7.23,0
1,7.93,0,0
1,0,0,0
1,18.1,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,6.1,1
1,0,0,0
0,7.55,0,0
1,6.5,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,1
1,6.24,0,0
1,12.43,1.45,0
0,0,0,0
1,2.78,0,1
1,0,0,0
1,0,0,0
0,5.26,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
0,7.82,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
0,4.95,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,5.06,0
0,0,0,1
0,0,0,0
1,0,0,1
1,7.8,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,8.56,0
0,6.04,1.56,1
1,0,2.42,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,3.7,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,8.22,0,1
1,0,0,0
1,0,1.74,0
0,0,0,1
1,0,5.33,0
1,0,7.62,1
1,0,6.8,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,3.17,0,1
0,0,0,1
0,9.91,0,0
1,0,0,1
1,7.83,0,0
0,13.65,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,7.46,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,4.57,1
0,0,0,1
0,0,0,1
1,0,5.5,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,3.59,0,0
1,0,0,0
0,0,1.74,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,2.84,0,0
0,0,0,0
0,0,4.3,1
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
0,0,1.66,1
1,0,0,1
0,0,4.65,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
1,6.92,0,1
1,6.45,0,0
0,0,0,1
1,0,0,0
1,0,2.09,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,4.5,0,1
1,2.93,3,0
0,4.39,0,1
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,22.99,4,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,3.22,0
1,0,0,1
1,9.78,0,1
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,15.79,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,5.36,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,4.27,0
0,3.5,0,0
0,0,0,1
1,0,0,1
1,15.65,0,1
0,0,0,0
0,0,0,0
0,0,5.3,0
1,2.09,0,0
0,0,6.67,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,7.98,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,4.78,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,22.44,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,9.09,4.21,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,3.35,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,6.05,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
0,5.73,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,6.24,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,4.67,0
1,0,0,1
1,0,0,0
0,6.49,0,1
0,0,0,0
0,0,4.22,0
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,3.69,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,14.28,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,21.08,0,1
0,5.22,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,8.39,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
0,6.65,0,0
1,0,0,0
0,0,0,1
1,0,1.95,0
1,0,5.2,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,25.01,0,0
1,0,12.1,0
1,0,0,0
1,0,0,1
1,0,0,1
1,9.14,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,26.39,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,4.67,1
0,0,0,0
0,0,0,0
0,8.11,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,5.44,1
1,0,2.89,0
0,0,0,0
0,0,0,1
1,0,4.87,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,4.37,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
1,0,1.37,0
1,0,0,0
0,0,5.27,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,2.26,1
1,0,2.33,0
1,0,19.61,1
0,0,2.47,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,5.12,1
0,0,4.08,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,7.79,0
0,0,0,0
1,0,0,0
0,0,0,1
0,4.38,0,0
1,0,0,0
1,3.19,0,0
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
0,0,0,1
1,0,4.94,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
1,0,5.24,0
1,0,0,1
0,0,0,0
1,9.23,0,1
1,0,0,0
0,0,4.8,0
1,0,0,0
0,0,0,0
1,3.28,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,14.09,7.12,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,19.05,0,0
0,0,7.82,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,9.45,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,11.89,0,0
0,0,0,0
0,6.54,0,0
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
1,6.68,0,0
0,0,3.75,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,7.1,1
1,15.92,0,1
0,0,0,0
0,0,0,0
1,0,5.79,0
1,3.03,0,1
0,0,0,0
0,0,0,1
0,0,4.03,0
0,0,0,1
0,0,0,1
0,4.41,0,1
1,0,3.88,0
1,0,0,0
1,0,3.47,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,7.13,0
0,0,0,1
1,0,0,1
1,0,1.58,1
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,4.95,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,4.13,1
0,0,10.19,1
1,0,0,1
0,0,0,1
1,0,0,1
0,8.55,0,0
0,0,0,1
1,0,3.46,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,5.59,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,4.92,0
1,0,0,0
0,0,0,0
0,6.98,0,1
1,0,0,1
1,0,0,1
0,0,0,0
0,9.03,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,6.54,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,13.53,0,0
1,0,0,1
0,0,3.28,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,16.52,6.93,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,5.35,0
1,28.26,0,1
0,0,0,1
1,0,0,1
0,0,10.92,0
0,0,0,1
1,0,0,1
1,0,0,1
1,1.3,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,3.08,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,3.67,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,8.22,0,1
1,4.33,4.58,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,4.39,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,8.6,0,1
1,8.43,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,6.49,4.14,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,4.54,0
1,0,2,0
0,5.18,0,0
1,0,0,0
1,0,0,0
1,0,3.32,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,7.44,0,0
0,0,0,1
1,0,0,0
1,0,5.62,0
1,0,0,1
0,0,0,1
1,0,0,1
1,1.65,0,0
0,0,0,1
1,0,0,0
0,6.07,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,5.9,0
0,0,0,1
1,0,0,1
1,0,0,0
0,6.28,0,0
0,0,0,0
0,0,0,1
1,0,5.77,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,11.48,0
1,0,0,0
0,4.36,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,7.04,0
0,0,6.59,1
0,0,0,0
1,0,0,0
0,4.66,0,0
0,0,0,0
1,0,0,0
1,0,6.43,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,3.37,1
1,3,0,0
1,4.76,0,0
0,0,6.82,0
1,0,0,1
1,0,1.5,0
0,0,0,0
0,0,5.82,1
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,7.63,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,8.84,0,0
0,0,0,1
0,6.15,1.7,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,3.6,0
1,0,2.73,0
1,0,0,0
1,6.49,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
1,0,4.5,0
0,0,0,0
0,0,0,0
0,13.68,2.36,1
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,8.35,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,3.52,1
0,0,0,0
1,13.49,0,0
0,0,10.11,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,13.82,0,0
1,0,0,1
0,0,0,0
0,0,0,1
0,7.06,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,6.16,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,0,7.13,0
1,0,7.28,0
0,0,0,1
1,0,9.99,0
0,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,1.73,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
1,7.03,0,0
1,0,0,1
0,0,0,0
0,7.37,0,1
0,0,0,0
0,0,0,0
0,0,6.51,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
1,3.72,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,3.57,0
0,0,0,1
0,3.86,0,0
0,0,0,0
0,0,0,1
0,0,5.91,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,11.39,0,0
0,2.71,0,0
1,0,0,1
1,6.75,0,0
1,0,0,1
1,0,0,1
0,4.08,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,6.37,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,4.92,0,0
0,0,0,1
0,0,0,0
1,0,4.29,0
1,5.81,0,1
0,0,0,1
1,8.56,0,0
1,0,0,0
0,0,5.48,0
1,0,7.23,0
1,0,0,0
0,0,0,0
1,0,6.76,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,3.05,6.31,1
0,0,4.63,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,3.15,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,3.04,0
0,0,0,1
1,5.45,3.85,0
1,0,0,1
1,3.69,0,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,4.85,0
1,0,0,1
1,12.35,0,1
1,0,0,0
