id,loyalty,feat.sunshine,feat.keebler,feat.nabisco,feat.private,price.sunshine,price.keebler,price.nabisco,price.private,choice
87,0,0,0,0,0,1.29,1.04,1.29,0.96,nabisco
87,0,0,0,0,0,1.29,1.04,1.29,0.96,nabisco
88,0,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
88,0,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
88,0,1,0,0,0,0.79,1.05,0.89,0.65,nabisco
88,0,0,0,0,0,0.89,1.02,1.05,0.65,nabisco
88,0,1,0,1,0,0.84,1.02,0.89,0.49,nabisco
88,0,0,0,0,0,1.03,1.09,0.89,0.69,private
88,0,0,0,0,1,0.89,1.15,0.99,0.50,nabisco
88,0,0,1,0,0,0.97,1.09,1.15,0.65,nabisco
88,0,0,0,1,1,0.88,1.15,1.09,0.59,nabisco
88,0,0,0,0,0,0.88,0.99,1.25,0.65,nabisco
88,0,0,0,0,0,0.88,1.25,1.09,0.65,nabisco
88,0,0,0,0,0,1.09,1.13,1.09,0.96,nabisco
88,0,0,0,0,0,1.05,1.17,1.29,0.65,nabisco
88,0,0,0,0,0,0.95,1.21,0.99,0.82,nabisco
88,0,0,0,0,0,1.05,0.99,0.99,0.65,nabisco
88,0,0,0,0,0,1.05,0.99,0.99,0.65,nabisco
89,0,0,0,0,0,0.99,0.99,1.09,0.71,nabisco
89,0,0,0,0,0,0.99,1.09,0.99,0.71,nabisco
89,0,1,0,0,0,0.49,1.09,1.09,0.78,nabisco
89,0,0,0,0,0,0.49,1.09,1.09,0.78,nabisco
89,0,0,0,0,0,0.79,1.09,0.89,0.78,nabisco
89,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
89,0,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
89,0,0,0,0,0,1.09,1.09,0.69,0.78,nabisco
89,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
89,0,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
89,0,0,0,0,0,1.09,1.19,0.99,0.89,private
89,0,0,0,0,0,1.09,1.09,1.29,0.78,nabisco
89,0,0,0,1,0,1.09,1.21,1.19,0.64,nabisco
89,0,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
89,0,0,0,0,0,1.09,1.19,0.94,0.78,nabisco
89,0,1,0,0,0,0.79,1.21,1.09,0.78,nabisco
89,0,0,0,0,0,0.79,1.21,1.09,0.78,nabisco
89,0,0,0,0,0,0.99,1.24,1.19,0.68,nabisco
89,0,0,0,0,0,1.09,1.24,1.19,0.68,nabisco
89,0,0,0,0,0,0.95,1.19,1.29,0.74,nabisco
90,0,0,0,0,0,0.89,0.99,0.89,0.50,private
90,0,0,1,0,0,0.89,0.89,1.05,0.65,keebler
90,0,0,0,0,0,0.89,1.05,1.05,0.65,private
90,0,0,0,0,0,0.89,1.02,1.05,0.65,private
90,0,0,0,0,1,0.89,1.02,1.05,0.50,private
90,0,0,0,0,1,0.89,1.02,0.89,0.50,nabisco
90,0,0,1,0,0,0.89,0.99,1.15,0.65,nabisco
90,0,0,0,0,0,0.89,1.15,0.99,0.65,nabisco
90,0,0,0,1,0,0.89,1.15,0.99,0.65,sunshine
90,0,0,0,0,0,0.89,1.15,0.99,0.65,nabisco
90,0,0,0,0,0,0.88,1.07,1.15,0.65,nabisco
90,0,0,0,0,0,0.88,1.15,1.25,0.65,nabisco
90,0,0,0,0,1,0.88,1.15,1.25,0.59,private
90,1,0,0,0,0,0.88,0.99,1.25,0.65,keebler
90,1,0,0,1,0,0.97,1.25,1.09,0.65,sunshine
90,1,0,0,1,0,0.97,1.25,1.09,0.65,nabisco
90,1,0,0,0,0,0.97,1.25,1.09,0.65,nabisco
90,1,0,0,0,0,0.97,1.25,1.25,0.65,private
90,1,0,0,1,0,0.97,1.09,1.09,0.60,nabisco
90,1,0,0,0,1,1.05,1.25,0.99,0.50,nabisco
90,1,1,0,0,0,0.89,1.21,0.99,0.86,nabisco
90,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
90,1,0,0,0,0,1.05,1.17,1.29,0.65,sunshine
90,1,0,0,0,0,1.05,1.17,0.99,0.65,nabisco
90,1,0,0,1,0,1.05,0.99,0.99,0.65,nabisco
90,1,0,0,0,0,1.05,0.99,0.99,0.65,nabisco
91,1,0,0,0,0,0.78,0.88,0.88,0.59,nabisco
91,1,0,0,0,0,0.68,0.88,0.88,0.59,keebler
91,1,0,0,0,0,0.93,0.98,0.88,0.59,nabisco
91,1,0,0,0,0,0.93,1.09,0.98,0.58,nabisco
91,1,0,0,0,0,0.88,1.15,1.25,0.65,private
91,1,0,0,0,0,0.88,1.09,1.05,0.58,sunshine
91,1,0,0,0,0,0.88,0.98,0.98,0.58,nabisco
91,1,0,1,0,0,0.97,0.99,1.25,0.61,nabisco
91,1,0,0,0,0,0.88,0.98,1.08,0.58,keebler
91,1,0,0,1,0,0.97,1.29,1.09,0.61,nabisco
91,1,0,0,0,0,1.03,1.09,1.09,0.61,nabisco
91,1,0,0,0,0,0.88,1.13,1.08,0.58,sunshine
91,1,0,0,0,1,1.05,1.29,0.99,0.53,nabisco
91,1,0,0,0,1,1.05,1.29,0.99,0.50,private
91,1,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
92,1,0,0,0,0,0.98,0.88,0.89,0.55,private
92,1,0,0,0,0,0.69,0.88,1.09,0.55,private
92,1,0,0,0,0,0.98,0.99,1.09,0.55,private
92,1,0,0,0,0,0.99,1.09,1.09,0.55,private
92,1,0,0,0,0,0.99,1.09,1.09,0.55,private
92,1,0,0,0,1,0.89,0.99,0.89,0.50,private
92,0,0,0,0,0,0.99,1.09,0.99,0.55,private
92,0,0,0,0,0,0.99,1.09,0.99,0.79,private
92,0,0,0,0,0,0.49,1.09,1.09,0.78,sunshine
92,0,0,0,0,0,1.03,1.09,0.89,0.55,private
92,0,0,0,0,0,1.03,1.09,0.89,0.55,private
92,0,0,0,0,0,0.79,1.09,0.89,0.55,private
92,0,0,0,0,0,0.99,1.09,0.89,0.55,private
92,0,0,0,0,0,0.79,1.05,1.09,0.55,private
92,0,0,0,0,0,1.03,1.09,0.89,0.55,private
92,0,0,0,0,0,1.09,1.09,1.19,0.55,private
92,0,0,0,0,0,1.09,1.09,1.19,0.55,private
92,0,1,0,0,0,0.69,1.07,1.15,0.65,nabisco
92,0,0,0,0,0,0.99,1.09,1.19,0.55,private
92,0,0,0,0,0,0.99,1.19,0.99,0.55,private
92,0,0,0,0,0,1.09,1.19,0.99,0.55,private
92,0,0,0,0,0,1.09,1.19,0.99,0.55,private
92,0,0,0,0,0,0.79,1.21,1.19,0.55,private
92,0,0,0,0,0,0.79,1.21,1.19,0.64,nabisco
92,0,0,0,0,0,1.09,1.19,1.29,0.55,private
92,0,1,0,0,0,0.79,1.21,1.09,0.55,private
92,0,0,0,0,0,0.79,1.21,1.09,0.55,private
92,0,0,0,0,0,1.09,1.21,1.09,0.79,nabisco
92,0,0,0,0,0,1.09,1.21,1.29,0.59,private
92,0,0,0,0,0,1.09,1.21,1.09,0.59,private
92,0,0,0,0,0,1.09,1.21,1.09,0.59,private
92,0,0,1,0,0,0.89,1.20,1.29,0.59,private
92,0,0,0,0,0,1.09,1.25,0.99,0.89,private
92,0,0,0,0,0,1.09,1.04,0.99,0.59,private
92,0,0,0,0,0,1.09,1.04,0.99,0.59,private
92,0,0,0,0,0,1.29,1.04,1.29,0.59,private
93,0,0,0,0,0,0.89,0.99,1.13,0.69,nabisco
93,0,0,0,0,0,0.99,1.08,0.89,0.68,nabisco
93,0,1,0,0,0,0.79,1.25,1.13,0.69,nabisco
93,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
93,0,0,0,0,0,0.79,1.25,0.99,0.69,nabisco
93,0,0,0,0,0,0.97,1.15,0.99,0.61,keebler
93,0,0,0,0,0,0.97,1.15,1.25,0.61,keebler
93,0,0,0,0,0,1.09,1.35,1.15,0.76,nabisco
93,0,0,0,0,0,1.09,1.35,1.29,0.73,nabisco
93,1,0,0,0,0,0.97,1.29,1.25,0.61,nabisco
93,1,0,0,0,0,1.05,1.25,1.25,0.65,nabisco
93,1,0,1,0,0,0.89,1.09,1.29,0.96,nabisco
93,1,0,0,0,0,1.09,1.09,1.29,0.96,nabisco
93,1,0,0,0,0,1.05,1.19,1.25,0.58,nabisco
93,1,0,0,0,0,0.95,1.25,0.99,0.82,nabisco
93,1,0,0,1,0,0.89,1.25,0.89,0.68,nabisco
94,1,0,0,0,0,0.49,1.09,1.09,0.78,sunshine
94,1,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
94,1,0,0,0,0,1.03,1.09,0.89,0.78,nabisco
94,1,0,0,0,0,0.79,1.05,1.09,0.78,keebler
94,1,0,0,0,0,0.79,1.05,1.09,0.78,keebler
94,1,0,0,0,0,0.98,1.09,0.89,0.89,private
94,1,0,0,0,1,0.89,1.02,0.89,0.50,sunshine
94,1,0,0,0,0,1.09,1.09,1.19,0.69,private
94,1,0,0,0,0,0.99,1.09,1.19,0.89,private
94,1,0,0,0,0,1.09,1.19,0.99,0.79,private
94,1,0,0,0,0,0.97,1.09,1.15,0.50,private
94,1,0,0,0,0,0.98,1.19,0.99,0.89,private
94,1,0,0,0,0,0.98,1.19,0.99,0.89,private
94,1,0,0,0,0,0.98,1.09,1.29,0.89,private
94,1,0,0,0,0,0.97,1.15,1.25,0.60,sunshine
94,1,0,0,0,0,0.98,1.09,1.29,0.55,private
94,1,0,0,0,1,0.97,1.15,1.25,0.59,private
94,1,0,0,1,0,0.98,1.21,1.19,0.69,private
94,1,0,0,0,0,0.98,1.21,1.19,0.69,private
94,1,0,0,0,0,0.98,1.19,1.29,0.89,private
94,1,0,0,0,0,0.98,1.19,1.29,0.89,private
94,1,0,0,0,0,0.79,1.21,1.09,0.89,private
94,1,0,0,0,0,1.09,1.21,1.19,0.89,private
94,1,0,0,0,0,1.09,1.21,1.29,0.89,private
94,1,0,0,0,0,0.98,1.09,1.09,0.96,nabisco
94,1,0,0,0,0,1.09,1.21,1.29,1.05,private
94,1,0,0,0,0,1.09,1.21,1.29,1.05,private
94,1,0,0,0,0,1.09,1.21,1.09,0.95,private
94,0,0,0,0,1,1.05,1.25,0.99,0.50,private
94,0,0,1,0,0,0.89,1.09,1.29,1.15,private
94,0,0,0,0,0,1.09,1.09,1.29,1.15,private
94,0,0,0,0,0,1.09,1.21,0.99,0.99,private
94,0,0,0,0,0,0.95,1.25,0.99,0.99,private
94,0,0,0,0,0,0.95,1.19,1.29,0.89,private
94,0,0,1,0,0,1.05,0.99,1.29,0.59,private
94,0,0,0,0,0,1.05,0.99,1.29,0.59,sunshine
94,0,0,0,0,0,1.09,1.17,1.09,0.79,nabisco
94,0,0,0,0,0,1.09,1.16,1.29,0.79,nabisco
94,0,0,0,0,0,1.09,1.22,1.29,0.79,private
94,0,0,0,1,0,1.05,1.29,0.99,0.59,nabisco
94,0,0,0,0,0,0.95,1.04,0.99,0.79,private
94,0,0,0,0,0,1.05,1.29,1.29,0.65,sunshine
95,0,0,0,0,0,0.59,0.99,0.89,0.65,private
95,0,0,0,0,0,0.89,0.89,1.05,0.65,nabisco
95,0,0,0,0,0,0.89,0.99,0.89,0.69,nabisco
95,0,0,0,0,0,0.89,0.99,1.05,0.65,nabisco
95,0,1,0,0,0,0.69,1.05,0.89,0.65,nabisco
95,0,0,0,0,0,0.89,0.99,0.89,0.79,nabisco
95,0,0,0,0,0,0.92,0.98,0.88,0.59,nabisco
95,0,0,0,1,0,0.89,1.02,0.89,0.65,nabisco
95,0,0,0,0,1,0.89,1.07,1.15,0.50,nabisco
95,0,0,0,0,0,0.93,0.98,1.09,0.58,nabisco
95,0,0,0,0,1,0.89,1.15,0.99,0.52,nabisco
95,0,0,0,1,0,0.89,1.15,0.99,0.60,nabisco
95,0,0,0,0,0,0.97,1.09,1.15,0.52,nabisco
95,0,0,0,0,0,0.97,1.09,1.15,0.52,nabisco
95,0,0,1,0,0,0.97,1.09,1.15,0.52,nabisco
95,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
95,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
95,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
95,0,0,0,0,0,0.97,1.15,1.25,0.60,nabisco
95,0,0,0,0,0,0.93,1.09,1.19,0.58,nabisco
95,0,0,0,1,1,0.97,1.15,1.09,0.57,nabisco
95,0,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
95,0,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
95,0,0,0,0,0,0.97,0.99,1.25,0.60,nabisco
95,0,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
95,0,0,0,1,0,0.97,1.25,1.09,0.60,nabisco
95,0,0,0,0,0,0.97,1.25,1.09,0.60,nabisco
95,0,0,0,0,0,0.97,1.25,1.25,0.60,nabisco
95,0,0,0,0,1,0.97,1.09,1.09,0.52,nabisco
95,0,0,0,0,0,0.97,1.25,1.25,0.60,nabisco
95,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
95,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
95,0,0,0,0,0,1.05,1.17,1.29,0.65,nabisco
95,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
95,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
95,0,0,1,0,0,1.05,0.99,1.29,0.59,nabisco
95,0,0,0,0,0,1.05,1.29,0.99,0.59,nabisco
95,0,0,0,0,0,1.05,1.29,0.99,0.59,nabisco
95,0,0,0,0,0,1.05,1.29,0.99,0.65,nabisco
95,0,0,0,0,0,1.05,1.29,1.29,0.65,nabisco
96,0,0,0,0,0,0.89,0.99,0.89,0.50,nabisco
96,0,0,0,0,0,0.99,1.09,1.09,0.71,nabisco
96,0,0,0,0,0,0.99,1.09,0.94,0.71,nabisco
96,0,0,0,0,0,0.79,1.09,1.09,0.78,nabisco
96,0,0,0,0,0,0.79,1.09,1.09,0.78,nabisco
96,0,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
96,0,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
96,0,0,0,0,0,0.98,1.19,0.99,0.78,nabisco
96,0,0,0,0,0,0.98,1.21,1.19,0.64,nabisco
96,0,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
96,0,0,0,0,0,0.98,1.21,0.74,0.78,nabisco
96,0,0,0,0,0,1.09,1.21,1.09,0.79,nabisco
96,0,0,0,0,0,1.09,1.09,1.09,0.96,nabisco
96,0,0,0,0,0,1.09,1.21,1.29,0.93,nabisco
96,0,0,0,0,0,1.09,1.21,1.09,0.86,nabisco
96,0,0,0,0,0,1.09,1.21,0.99,0.84,nabisco
96,0,0,1,0,0,0.89,1.09,1.29,0.96,nabisco
96,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
96,0,0,0,0,0,1.09,1.17,1.09,0.79,nabisco
96,0,0,0,0,0,1.09,1.04,0.99,0.72,nabisco
96,0,0,0,0,0,1.29,1.04,1.18,0.96,nabisco
97,0,0,0,0,0,0.89,0.99,0.89,0.65,nabisco
97,0,0,0,0,0,0.93,0.98,0.88,0.59,nabisco
97,0,0,0,0,0,0.99,1.08,1.03,0.68,nabisco
97,0,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
97,0,0,0,0,1,0.89,1.02,1.05,0.49,nabisco
97,0,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
97,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
97,0,0,0,0,0,0.93,0.98,0.98,0.58,nabisco
97,0,0,0,0,0,0.97,1.15,1.25,0.60,nabisco
97,0,0,0,0,0,0.93,1.09,0.98,0.58,nabisco
97,0,1,0,0,0,0.78,1.09,1.05,0.58,nabisco
97,0,0,0,0,0,1.09,1.35,1.29,0.73,nabisco
97,0,0,0,1,0,0.97,1.24,1.09,0.68,nabisco
97,0,0,0,0,0,0.97,1.25,1.25,0.60,nabisco
97,0,0,0,0,0,0.97,1.09,1.09,0.60,nabisco
97,0,0,0,0,0,1.01,1.25,1.25,0.60,nabisco
97,0,0,0,0,1,1.05,1.25,0.99,0.50,nabisco
97,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
97,0,0,0,1,0,1.05,1.29,0.99,0.59,nabisco
98,0,0,0,0,0,0.93,0.88,0.88,0.59,nabisco
98,0,0,0,0,0,0.99,1.09,1.19,0.78,nabisco
98,0,0,0,0,0,0.98,1.19,0.99,0.78,nabisco
98,0,0,0,0,0,0.97,1.15,0.99,0.60,nabisco
98,0,0,0,0,0,0.98,1.19,0.99,0.78,nabisco
98,0,0,0,0,0,0.79,1.25,0.99,0.69,sunshine
98,0,0,0,0,0,0.98,1.09,1.29,0.78,nabisco
98,0,0,0,0,0,0.98,1.09,1.29,0.78,nabisco
98,0,0,0,0,0,0.98,1.21,1.19,0.64,nabisco
98,0,0,0,0,0,0.98,1.21,1.09,0.78,nabisco
98,0,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
98,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
98,0,0,0,0,0,1.05,1.25,0.99,0.59,nabisco
98,0,0,0,0,0,1.05,1.29,0.99,0.59,nabisco
98,0,0,0,1,0,1.19,1.25,0.89,0.68,nabisco
98,0,0,0,0,0,1.05,1.29,1.29,0.65,nabisco
99,0,0,0,0,0,0.89,0.99,0.89,0.50,private
99,0,0,0,0,1,0.89,0.99,0.89,0.50,private
99,0,0,0,0,0,0.89,0.89,0.99,0.65,private
99,0,0,0,0,0,0.89,0.89,0.99,0.65,private
99,0,0,0,0,1,0.89,0.99,0.89,0.50,private
99,0,0,0,0,0,0.79,1.09,1.09,0.55,private
99,0,1,0,0,0,0.69,1.05,0.89,0.65,sunshine
99,0,0,0,0,0,0.79,1.09,0.89,0.55,private
99,0,0,0,0,0,0.79,1.05,1.09,0.55,private
99,0,0,0,0,0,0.93,0.88,0.88,0.59,keebler
99,0,0,0,0,1,0.89,1.04,0.99,0.50,private
99,0,0,0,0,1,0.89,1.09,0.89,0.50,private
99,0,0,0,0,0,1.03,1.09,1.19,0.55,private
99,0,0,0,0,1,0.89,1.09,1.19,0.50,private
99,0,0,0,0,0,0.79,0.99,1.19,0.65,private
99,0,0,0,0,1,0.79,1.15,0.99,0.50,private
99,0,0,0,0,0,1.09,1.19,0.99,0.55,private
99,0,0,0,0,0,1.09,1.19,0.99,0.55,private
99,0,0,0,0,0,0.97,1.09,1.19,0.50,private
99,0,0,0,0,0,0.97,0.99,1.19,0.65,private
99,0,0,0,0,0,0.98,1.19,0.99,0.55,private
99,0,0,0,0,0,0.98,1.19,0.99,0.55,private
99,0,0,0,0,0,0.97,1.15,0.99,0.65,private
99,0,0,0,0,0,0.98,1.09,1.29,0.55,private
99,0,0,0,0,0,0.97,1.15,1.25,0.65,private
99,0,0,0,0,0,0.98,1.09,1.29,0.55,private
99,0,0,0,1,0,1.09,1.21,1.19,0.55,private
99,0,0,0,1,1,0.97,1.15,1.09,0.59,private
99,0,0,0,0,0,0.98,1.21,1.19,0.55,private
99,0,0,0,0,0,0.98,1.19,1.29,0.55,private
99,0,0,0,0,0,0.98,1.19,1.29,0.55,private
99,0,1,0,0,0,0.79,1.21,1.09,0.55,private
99,0,0,0,0,0,0.79,1.21,1.09,0.55,private
99,0,0,0,0,0,1.09,1.09,1.09,0.59,private
99,0,0,0,0,0,1.09,1.21,1.29,0.59,private
99,0,0,0,0,0,1.09,1.21,1.29,0.59,private
99,0,0,0,0,0,1.05,1.29,0.99,0.65,private
99,0,0,0,0,1,1.05,1.29,0.99,0.50,private
99,1,0,0,0,0,0.89,1.21,0.99,0.59,private
99,1,0,0,0,0,0.95,1.21,0.99,0.59,private
99,1,0,0,0,0,0.95,1.19,1.29,0.59,private
99,1,0,0,0,0,1.09,1.17,1.29,0.59,private
99,1,0,0,0,0,1.05,1.29,1.25,0.65,private
99,1,0,0,0,0,1.05,1.29,0.99,0.65,private
99,1,0,0,1,0,1.05,1.29,0.99,0.65,private
99,1,0,0,0,0,1.05,1.29,0.99,0.65,private
99,1,0,0,0,0,0.95,1.04,1.23,0.59,private
99,1,0,0,0,0,1.29,1.04,1.23,0.59,private
99,1,0,0,0,0,1.29,1.04,1.23,0.59,private
99,1,0,0,0,0,1.29,1.04,1.29,0.59,private
100,1,0,0,0,0,0.92,0.98,0.88,0.59,nabisco
100,1,0,1,0,0,0.89,0.99,1.15,0.65,nabisco
100,1,0,0,0,0,0.89,1.15,0.99,0.65,nabisco
100,1,0,0,0,0,0.88,1.07,1.15,0.65,nabisco
100,1,0,0,0,0,0.88,1.15,0.99,0.65,nabisco
100,1,0,0,0,0,0.88,1.15,1.09,0.65,nabisco
100,1,0,0,0,0,0.88,1.25,1.25,0.65,nabisco
100,1,0,0,0,0,0.88,1.25,1.09,0.65,nabisco
100,1,0,0,0,0,0.79,1.21,1.09,0.78,nabisco
100,1,0,0,0,0,1.09,1.21,1.29,0.79,nabisco
100,1,0,0,0,1,0.97,1.17,1.09,0.50,nabisco
100,1,0,0,0,0,0.97,1.25,1.25,0.65,nabisco
100,1,0,0,0,0,1.05,1.25,0.99,0.65,nabisco
100,1,0,0,0,0,1.05,1.17,1.29,0.65,nabisco
100,1,0,0,0,0,1.05,1.17,0.99,0.65,nabisco
100,1,0,1,0,0,1.05,0.99,1.29,0.65,nabisco
100,1,0,0,0,0,0.96,1.39,1.09,0.68,nabisco
101,1,0,0,0,0,0.73,0.93,0.69,0.68,nabisco
101,1,0,0,1,0,0.79,0.99,0.69,0.69,nabisco
101,1,0,0,0,0,0.78,0.88,0.88,0.59,keebler
101,1,0,0,0,0,0.85,0.88,1.03,0.68,nabisco
101,1,0,0,0,0,0.85,1.08,0.89,0.68,nabisco
101,1,0,0,0,0,0.85,1.08,1.03,0.68,nabisco
101,1,0,0,0,0,0.88,1.08,1.03,0.68,nabisco
101,1,0,0,0,0,0.79,1.08,0.89,0.68,nabisco
101,1,0,0,0,0,0.89,1.08,0.89,0.68,nabisco
101,1,0,0,0,0,0.89,1.08,0.89,0.68,nabisco
101,1,0,0,0,0,0.89,1.08,0.89,0.68,nabisco
101,1,0,0,0,0,0.99,1.08,1.03,0.68,nabisco
101,1,1,1,0,0,0.79,1.08,1.03,0.68,nabisco
101,1,0,0,1,0,0.99,1.08,0.89,0.68,nabisco
101,1,0,0,0,0,1.01,1.17,1.13,0.68,nabisco
101,1,0,0,0,0,1.01,1.17,1.13,0.68,nabisco
101,1,0,0,0,0,1.01,1.17,1.13,0.68,nabisco
101,1,0,1,0,0,0.79,0.99,1.13,0.68,nabisco
101,1,0,1,0,0,1.01,0.99,1.13,0.68,nabisco
101,1,0,0,1,0,1.04,1.05,0.95,0.68,nabisco
101,0,0,0,0,0,1.04,1.05,0.95,0.68,nabisco
101,0,0,0,0,0,1.09,1.17,1.13,0.68,nabisco
101,0,1,0,0,0,0.79,1.09,1.13,0.68,nabisco
101,0,1,1,0,0,0.79,1.09,1.13,0.68,nabisco
101,0,0,0,1,0,1.09,0.99,0.95,0.68,nabisco
101,0,0,0,1,0,0.89,1.09,1.09,0.68,nabisco
101,0,1,0,0,0,0.89,1.19,1.19,0.68,nabisco
101,0,0,0,1,0,1.09,1.24,0.74,0.68,nabisco
101,0,0,0,1,0,0.97,1.24,1.09,0.68,nabisco
101,0,0,0,0,0,0.99,1.24,1.19,0.68,nabisco
101,0,0,1,0,0,1.04,1.09,1.09,0.68,nabisco
101,0,0,1,1,0,1.04,1.09,1.09,0.68,nabisco
101,0,0,1,1,0,1.04,1.24,1.09,0.68,nabisco
101,0,0,0,0,0,1.09,1.24,1.19,0.68,nabisco
101,0,0,0,0,0,1.09,1.24,1.19,0.68,nabisco
101,0,0,1,0,0,1.09,1.20,0.99,0.68,nabisco
101,0,0,1,0,0,0.89,1.09,1.29,0.68,nabisco
101,0,0,1,0,0,1.19,1.09,1.29,0.68,nabisco
101,0,0,0,0,0,1.05,1.29,0.99,0.65,nabisco
101,0,0,0,0,0,1.09,1.25,1.29,0.68,nabisco
102,0,0,0,0,0,0.69,0.88,0.89,0.79,private
102,0,0,0,0,0,0.99,1.09,0.99,0.79,private
102,0,0,0,0,0,0.99,1.09,0.99,0.79,private
102,0,1,0,0,0,0.49,1.09,1.09,0.78,sunshine
102,0,0,0,0,0,0.79,1.09,1.09,0.89,private
102,0,0,0,0,0,1.03,1.09,0.89,0.89,private
102,0,0,0,0,0,0.98,1.05,1.09,0.89,private
102,0,0,0,0,0,1.09,1.09,1.19,0.89,private
102,0,0,0,0,0,1.09,1.19,0.99,0.79,private
102,0,0,0,0,0,1.09,1.09,1.09,1.15,private
102,0,0,0,0,0,1.09,1.21,1.29,1.15,private
102,0,0,0,0,0,1.09,1.09,1.29,1.15,private
102,0,0,0,0,0,0.95,1.25,0.99,0.99,private
102,0,0,0,0,0,1.09,1.17,1.29,0.89,private
103,0,0,0,0,0,0.59,0.99,0.89,0.65,sunshine
103,0,0,0,1,0,0.89,0.99,0.89,0.65,nabisco
103,0,1,0,0,0,0.49,1.09,1.09,0.78,sunshine
103,0,1,0,1,0,0.84,1.02,0.54,0.49,nabisco
103,0,0,0,0,1,0.89,1.07,1.15,0.50,private
103,0,1,0,0,0,0.69,1.07,1.15,0.65,sunshine
103,0,0,0,1,0,0.89,1.15,0.74,0.65,nabisco
103,0,0,0,0,0,0.97,1.09,1.15,0.50,private
103,0,0,1,0,0,0.97,1.09,1.15,0.65,private
103,0,0,0,0,0,0.88,1.15,0.99,0.65,nabisco
103,0,0,0,0,0,0.97,1.15,0.99,0.65,private
103,0,0,0,0,1,0.97,1.15,1.25,0.59,private
103,0,0,0,1,1,0.97,1.15,1.09,0.59,private
103,0,0,0,0,0,0.97,1.25,0.74,0.60,nabisco
103,0,0,0,0,1,0.97,1.09,1.09,0.50,private
103,0,0,0,0,0,1.05,1.17,1.29,0.65,private
103,0,0,0,0,0,1.09,1.21,0.59,0.82,nabisco
103,0,0,0,0,0,1.09,1.21,0.59,0.82,nabisco
103,0,0,1,0,0,1.05,0.99,1.29,0.59,private
103,0,0,0,0,0,1.05,1.29,0.84,0.59,nabisco
103,0,0,0,1,0,1.05,1.29,0.99,0.59,private
104,1,0,0,0,0,0.99,0.99,1.09,0.71,nabisco
104,1,0,0,0,0,0.89,0.99,0.89,0.65,nabisco
104,1,1,0,0,0,0.69,1.05,0.89,0.65,nabisco
104,1,0,0,0,0,0.79,1.05,1.09,0.78,nabisco
104,1,0,0,0,0,0.98,1.09,0.89,0.64,nabisco
104,1,0,0,0,0,1.09,1.19,0.99,0.71,nabisco
104,1,0,0,0,0,0.89,1.09,1.19,0.84,nabisco
104,1,0,0,0,0,0.98,1.19,0.99,0.78,nabisco
104,1,0,0,0,0,0.98,1.19,1.29,0.78,nabisco
104,1,0,0,1,0,1.09,1.09,1.09,0.61,nabisco
104,1,0,0,0,0,1.03,1.09,1.09,0.61,nabisco
104,1,0,0,0,0,1.09,1.29,1.25,0.61,nabisco
104,1,0,0,1,0,1.05,1.29,0.99,0.61,nabisco
104,0,0,0,0,1,1.05,1.29,0.99,0.53,nabisco
104,0,0,0,0,0,1.05,1.29,0.99,0.61,nabisco
104,0,0,0,0,0,1.05,1.19,1.25,0.58,nabisco
104,0,0,0,0,0,1.05,1.25,0.99,0.65,private
104,0,0,0,0,0,1.09,1.17,1.29,0.79,nabisco
105,0,0,0,0,0,0.99,1.09,1.09,0.55,private
105,0,1,0,0,0,0.49,1.09,1.09,0.55,private
105,0,0,0,0,0,0.98,1.09,0.89,0.55,private
105,0,0,0,0,0,1.09,1.09,1.19,0.55,private
105,0,0,0,0,0,1.09,1.09,1.19,0.55,private
105,0,0,0,0,0,0.89,1.09,1.19,0.55,private
105,0,0,0,0,0,0.98,1.19,0.99,0.55,private
